case_id,acitivty,date,body_parts,is_fatal,occupation,topics
170784557, Employee Suffers Skull Fracture In Bulldozer Accident ,2012-09-07 00:00:00,"forehead, head",False,,
202656609, Dozer Falls From Transport Trailer And Injures Worker ,2012-07-10 00:00:00,,False,,
201078110, Crane Cab Falls Onto Employee  Fractures His Ribs ,2012-06-12 00:00:00,,False,,
202635314, Employee Dies In Bulldozer Rollover ,,,True,,
200922888, Employee Is Killed By Backing Bulldozer ,2012-02-27 00:00:00,,True,,
200881910, Employee Is Killed When Struck By Tree ,2011-12-05 00:00:00,,True,,
200054070, Employee Drowns When Bulldozer Enters Lake ,2011-09-30 00:00:00,,False,,
202508628, Employee Is Killed In Bulldozer Rollover ,2011-08-29 00:00:00,,True,,
201682176, Employee Drowns After Dozer Slips Into Water ,2011-08-17 00:00:00,,False,,
200604809, Employee Is Killed When Bulldozer Tips Over ,2011-07-07 00:00:00,,True,,
200452860, Employee Is Hit By Bulldozer ,2017-10-15 00:00:00,,True,,
202477410, Employee Struck By Pipe ,2011-04-18 00:00:00,lip,False,,
200922052, Employee Is Struck By Bull Dozer  Receives Serious Injuries ,2011-03-28 00:00:00,ankle,False,,
200632362, Equipment Operator Is Crushed Between Bulldozer And Truck ,2011-02-03 00:00:00,face,False,,
201273075, Worker Is Crushed Between Excavator And Bulldozer And Killed ,2010-12-22 00:00:00,arm,True,,
200626018, Employee Is Killed After Ejected From Flipping Bulldozer ,2010-12-10 00:00:00,,True,,
170784789, Employee Fractures Finger And Thumb When Saw Kicks Back ,2013-08-15 00:00:00,finger,False,,
200999894, Employee Caught Between Truck Bumper/Floor Is Killed ,2012-10-13 00:00:00,,True,,
201271913, Employee Is Crushed By Car While Removing Oil Pan ,2004-04-23 00:00:00,,False,,
170870596, Employee Injured When Struck By Air Jack ,2001-08-01 00:00:00,,False,,
200780849, Employee Killed When Car Falls From Bumper Jack ,,,True,,
201260148, Employee Killed When Car Falls Off Bumper Jack ,1991-10-08 00:00:00,"chest, head",True,,
170708499, Mechanic Killed When Crushed By Automobile ,1995-09-01 00:00:00,chest,True,,
170736532, Employee'S Fingers Partially Amputated When Struck By Tire ,,finger,False,,
724203, Employee Killed When Struck In Head By Flying Bumper Jack ,1993-10-07 00:00:00,head,True,,
697235, Employee Killed When Head Is Crushed Under Car Frame ,,head,True,,
14194609, Van Slipped Off A Collapsed Bumper Jack  Crushing Ribs ,,,False,,
14445696, Crushed Under Auto ,,,False,,
14520415, Crushed By Unblocked Jacked Vehicle ,1979-10-08 00:00:00,,False,,
909374, Employee Dies In Bungee Jump Accident ,1993-08-10 00:00:00,,True,,
930628, Bungee Jumper Dies Jumping From Balloon ,,head,True,,
170220560, Employee Killed During Bungee Jump Demonstration ,1992-07-09 00:00:00,,True,,
170192512, Employee Killed When Bungee Straps Disconnect ,1991-10-26 00:00:00,,True,,
202544805, One Worker Is Killed  One Is Injured In Trench Collapse ,1509-10-08 00:00:00,"head, leg",True,,
201408572, Employee Is Buried When Excavation Side Collaspes  Dies ,2013-01-24 00:00:00,head,True,,
200535078, Three Employees Were Burned In Flash Arc Fire ,3000-10-08 00:00:00,"face, head, leg",False,,
202543872, Construction Worker Excavating Trench Is Killed In Cave,2012-05-10 00:00:00,,True,,
202508925, Employee Is Injured In Trench Collapse ,2012-02-02 00:00:00,,False,,
202635090, Employee Is Killed In Retaining Wall Collapse ,2012-01-28 00:00:00,head,True,,
201363793, Employee Is Killed When Buried Under Soybeans ,2012-01-19 00:00:00,,True,,
201925625, Employees Are Injuried When Trench Caves ,2012-01-06 00:00:00,leg,False,,
200375798, Employee Is Fatally Caught In An Excavation Collapse ,2011-12-19 00:00:00,head,True,,
200691095, Employee Is Killed In Fall Into Water Well ,2011-10-05 00:00:00,,True,,
201345881, Employee Is Buried Under Collapsed Wall ,2011-08-29 00:00:00,ankle,False,,
201250321, Employee Dies After Being Buried In Excavation Collapse ,2011-08-12 00:00:00,"elbow, chest",True,,
202613550, Employee Is Burned In Propane Fire ,2011-04-06 00:00:00,face,False,,
202469565, Employee Is Killed When Trench Caves,2011-02-08 00:00:00,,True,,
201283397, Employee Is Killed When Trench Caves ,2011-02-08 00:00:00,,True,,
200376648, Worker Is Burned In Arc Flash From Electric Panelboard ,2017-10-17 00:00:00,forearm,False,,
202722088, Employee Sustains Heat Burns On Legs When Fire Ignites ,2013-11-12 00:00:00,leg,False,,
201187119, Employee Spills Hot Water On Foot  Sustains Burn ,2013-11-02 00:00:00,,True,,
200923100, Two Demolition Workers Killed In Flash Fire  Explosion ,2013-11-02 00:00:00,,True,,
202082426, Electrician Injured In An Arc Flash ,2013-09-30 00:00:00,,False,,
202556841, Cook Steps In Hot Water And Burns Ankle ,2013-08-29 00:00:00,ankle,False,,
200362085, Employee'S Hands Are Crushed When Caught In Machine ,2013-09-24 00:00:00,,False,,
201510997, Employee Is Burned By Caustic Dust ,2013-09-23 00:00:00,head,False,,
202692307, Employee Cleans Machinery And Is Burned From Hot Liquid ,2013-09-19 00:00:00,"face, leg, chest",False,,
202545943, Employee Receives Electrical Shock And Burns And Is Injured ,2013-09-19 00:00:00,,False,,
202479564, Worker Pouring Concrete Sustains Leg Burns ,2013-10-29 00:00:00,leg,False,,
202715538, Electrical Worker Is Killed While Pulling Wire ,2013-09-06 00:00:00,"leg, chest",True,,
202658464, Electrical Worker Is Shocked While Installing Switch Gear ,2013-09-05 00:00:00,"leg, head",False,,
202654299, Employee'S Legs Are Fractured When Pinned Between Two Buses ,2013-03-26 00:00:00,leg,False,,
201392800, Employee Is Killed When Run Over By Bus Wheel ,2013-02-06 00:00:00,,True,,
202005666, Employee Lowers Hydraulic Jack Onto Himself  Dies ,2012-01-25 00:00:00,chest,True,,
202492864, Employee Amputates Finger With Rear Suspension Bus ,2012-01-11 00:00:00,finger,False,,
201312196, Worker Is Run Over And Killed By Bus ,2011-12-16 00:00:00,,True,,
200359776, Bus Driver Is Asphyxiated While Driving ,2011-12-14 00:00:00,,False,,
201044658, Employees Get Severely Burnt From An Arc Flash ,2011-11-16 00:00:00,,False,,
200515252, Employee Is Crushed And Killed By Garage Door ,2011-03-07 00:00:00,"face, head",True,,
202491460, Tow Truck Driver Is Killed When Struck By Truck ,2011-02-07 00:00:00,,True,,
202477105, Employee Sustains Multiple Injuries When Pinned Under Bus ,2010-10-28 00:00:00,chest,False,,
202491189, Employee Is Injured When Struck By Bus ,2010-10-02 00:00:00,,False,,
201022902, Mechanic Is Injured In Fall Down Stair ,2010-09-09 00:00:00,,False,,
202456281, Employee Falls In Parking Lot ,2010-05-25 00:00:00,elbow,False,,
201639267, Employee'S Thumb Is Amputated By Leaf Spring ,2010-05-12 00:00:00,,False,,
202089207, Employee Is Struck By Salvage Vehicle ,2010-03-20 00:00:00,head,False,,
202507471, Driver Is Injured When Run Over By Bus ,2009-11-12 00:00:00,,False,,
202468211, Non,2009-09-05 00:00:00,,False,,
202489050, Employee Suffers Heart Attack  Later Dies ,2009-07-11 00:00:00,,True,,
202657656, Burn ,2013-03-09 00:00:00,,True,,
201128303, Electric Shock & Burn ,,,True,,
201491768, Employee Is Burned By Arc Flash ,2008-08-13 00:00:00,,False,,
200902237, Employee Is Electrocuted By Panel ,2008-08-04 00:00:00,,False,,
202505251, Electrician Working On High,2008-06-18 00:00:00,,False,,
201089455, Employee Killed By Contact With Live Buss In Electric Panel ,2007-08-16 00:00:00,arm,True,,
201344306, Employee Injured In Contact With Electrical Fed Busbar ,2007-02-04 00:00:00,,False,,
202444832, Employee Burned In Electrical Explosion And Fire ,2006-09-25 00:00:00,"arm, leg",False,,
201070331, Employee Burned In Electrical Explosion And Fire ,2006-09-05 00:00:00,"forearm, face",False,,
170106967, Five Employees Burned In Arc Flash; One Later Dies ,2006-08-26 00:00:00,,True,,
201407640, Employee Is Killed After Electrical Shock And Fall ,2006-08-07 00:00:00,,True,,
200554483, Employee Electrocuted In Contact With Energized Switchgear ,2006-07-26 00:00:00,forearm,False,,
201088002, Employee Burned In Arc Flash During Meter Installation ,2006-06-02 00:00:00,"face, leg, chest",False,,
201167418, Employee Burned By Arc Flash In Work On Electrical Cabinet ,2005-09-21 00:00:00,"face, forearm",False,,
201954336, Employee Burned By Arc Flash During Wiring Change ,2005-07-12 00:00:00,,False,,
202441325, Employee Electrocuted In Contact With Energized Busbar ,2005-07-07 00:00:00,,False,,
202569521, Employee Is Run Over By A Tractor  Later Died ,2012-09-18 00:00:00,,True,,
201492873, Employee Suffers From Asphyxia When Pinned Beneath Bush Hog ,2009-08-04 00:00:00,chest,False,,
200263267, Employee Is Killed When Tractor Rolls Over ,2007-05-09 00:00:00,head,True,,
200675528, Employee Is Killed When Run Over By Tractor ,2005-06-03 00:00:00,,True,,
200921427, Tractor And Bush Hog Run Over And Kill Employee ,2004-05-14 00:00:00,,False,,
200350411, Farm Employee Dies Of Asphyxia Under Bush Hog ,,,True,,
200350478, Employee Killed By Object Ejected From Bush Hog ,,head,True,,
14544183, Employee Dies After Leg Amputated By Mower ,1996-09-11 00:00:00,leg,True,,
954370, Employee Killed When Head Strikes Tractor'S Protective Cage ,1995-12-21 00:00:00,head,True,,
170614754, Employee'S Hand Crushed When Caught In Chain And Sprocket ,,,False,,
604785, Employee Later Dies After Caught In Bush Hog ,1993-06-24 00:00:00,head,True,,
170121073, Employee Bleeds To Death After Being Cut By Mower ,,leg,True,,
958132, Employee Killed When Wire Lodges In Head ,,head,True,,
14442412, Employee Killed When Run Over By Bush Hog ,,,True,,
739656, Employee Injured; Fell Off Tractor & Run Over By Bush Hog ,,,False,,
170105613, Employee Killed When Run Over By Tractor ,1990-10-08 00:00:00,,True,,
14214134, Employee Killed When Crushed By Bush Hog ,,chest,True,,
14336853, Employee Killed In Fall From Tractor ,2550-10-08 00:00:00,,True,,
14497119, Employee Killed When Run Over By Bush Hog ,,,True,,
675447, Employee Killed When Run Over By Bush Hog ,1980-05-29 00:00:00,head,True,,
202556668, Two Employees Suffers Burns When Butane Can Explodes ,2013-05-12 00:00:00,,False,,
200981207, Four Employees Are Burned During Chemical Flash Fire ,2012-05-08 00:00:00,,True,,
202357786, Two Employees Are Burned When Butane Cylinder Explodes ,2005-11-04 00:00:00,face,False,,
201125481, Employee Is Burned When Butane Gas Tank Explodes ,2005-05-14 00:00:00,,False,,
201118817, Employee Falls From Scaffold ,2004-12-22 00:00:00,leg,False,,
201146222, Three Employees Are Burned In A Propane Tank Explosion ,2004-12-19 00:00:00,"forearm, arm, face, head",False,,
201034667, Employee Gets Burns When Hot Condensate Gushes Out ,2002-12-08 00:00:00,"arm, leg",False,,
201572203, Three Employees Are Burned In Butane Explosion ,,"arm, leg",False,,
201351905, Employee Dies After Intentionally Inhaling Butane ,2002-09-03 00:00:00,,True,,
201953270, Employee Dies Of Asphyxia From Butane Inhalation ,2002-06-28 00:00:00,,True,,
201154374, Employee Suffers Second Degree Burns In Gas Fire ,2001-03-07 00:00:00,face,False,,
201080256, Truck Driver Burned When Residual Butane Gas Ignites ,2017-12-26 00:00:00,"arm, face, chest",False,,
170082333, Employee Dies When Struck By Butane Cylinder ,1994-10-21 00:00:00,head,True,,
879528, No Employee Injuries Result From Train Derailment ,2017-10-08 00:00:00,,False,,
170121271, Employee Dies Of Burns After Butane Explosion ,1992-06-10 00:00:00,,True,,
170185961, Employee Burned When Butane Heater Exploded ,1991-08-29 00:00:00,"arm, face",False,,
751214, Employee Killed  Another Injured In Butane Explosion ,,,True,,
200332252, Employee Dies After Explosion Of Tanker Trailer ,2009-12-13 00:00:00,head,True,,
201097201, Employee Is Found Dead In Confined Space Work Area ,2004-03-23 00:00:00,face,True,,
170585772, Employee'S Fingertip Amputated When Caught In Valve ,,finger,False,,
170355424, Two Workers Die In Flash Fire ,1994-02-04 00:00:00,,False,,
14262281, Employee Struck By Swinging Pipe Valve ,,,False,,
202471975, Employee Falls From Tree; Injures Back And Buttocks ,2012-05-18 00:00:00,,False,,
201023413, Worker Is Injured In Fall From Scaffolding ,2011-06-21 00:00:00,"leg, head",False,,
201023421, Employee Falls And Receives Severe Bruising ,2011-07-01 00:00:00,,False,,
202542775, Employee Is Impaled On Buttocks By Uncapped Rebar ,2011-01-14 00:00:00,,False,,
202612420, Employee Falls Into Chemicals And Is Burned ,2010-08-25 00:00:00,"calf, leg",False,,
201509908, Employee Injures Back In Slip And Fall ,2010-06-16 00:00:00,,False,,
202599817, Employee Is Bitten In Attackby Dogs ,2009-11-03 00:00:00,"arm, leg, head",False,,
201184900, Employee Is Burned When Pressure Washer Hose Bursts ,2009-06-24 00:00:00,arm,False,,
202550372, Employee Is Injured In Trip And Fall While Moving Toilet ,2009-01-27 00:00:00,hip,False,,
201508850, Worker Breaks Leg After Falling Into Elephant Pen ,2008-10-21 00:00:00,leg,False,,
202467106, Employee Is Injured In Fall Through Rat Hole ,2008-10-04 00:00:00,hip,False,,
202487237, Employee Suffers Serious Burns When Sprayed By Chemical ,2008-04-21 00:00:00,hip,False,,
201071727, Employee Injured When Impaled On Scaffold Support ,2007-09-04 00:00:00,,False,,
201183795, Employee Injured In Backward Fall When Impaled On Rebar ,2007-07-08 00:00:00,,False,,
200902013, Employee Cuts Buttocks While Using High,,,False,,
201636552, Employee Is Burned In Fall Into Ammonium Hydroxide ,2007-02-06 00:00:00,,False,,
14538631, Employee Exposed To Butyl Acrylate Vapors; Hospitalized ,,,False,,
778035, Employees Sustain Chemical Burns While Cleaning Ovens ,,forearm,False,,
14339287, Exposed To Butyl Cellosolve ,,,False,,
202369369, Employee Is Struck In The Body By Haywire  Later Died ,2012-08-20 00:00:00,,True,,
201024288, Employee Is Injured When Struck By Steel Cable Hook ,2012-07-07 00:00:00,chest,False,,
201204724, Employee Is Injured When Lifted And Dropped By Logging Cable ,2011-08-20 00:00:00,,False,,
201128402, Employee'S Finger Crushed  Later Amputated ,2011-06-29 00:00:00,"finger, head",False,,
202507505, Employee Fractures Leg In Fall From Fence ,2010-01-27 00:00:00,"face, leg",False,,
201573540, Employee Is Killed When Truck Rolls Over ,2008-09-27 00:00:00,,True,,
200033082, Employee Is Killed When Struck By Flying Object ,2007-11-14 00:00:00,head,True,,
201859329, Employee Is Asphyxiated By Falling Tree ,2007-02-08 00:00:00,chest,False,,
201109063, Employee'S Foot Is Crushed In Machine ,2006-10-21 00:00:00,,False,,
308416684, Employee Receives Injuries When Struck By Cable ,2005-03-08 00:00:00,,False,,
201612827, Employees Are Struck By A Falling Log ,,"knee, chest",False,,
200012144, Employee Is Killed When Contacted Primary Line ,2004-10-29 00:00:00,,True,,
200353944, Employee Is Killed When Exposed To Electric Shock ,2004-10-23 00:00:00,,True,,
307328872, Employee Is Injured When Struck By Log ,2004-07-12 00:00:00,head,False,,
201096856, Employee Falls From Roof ,2003-10-07 00:00:00,,False,,
201621190, Employee Injured When Struck By Logging Shiv ,2002-10-11 00:00:00,head,False,,
201701323, Employee Injured When Struck By Object While Cable Logging ,2001-12-12 00:00:00,head,False,,
201201514, Employee Injured When Struck By Log ,,hip,False,,
201201407, Employee Injured By Fall From Logging Carriage ,2001-05-24 00:00:00,"leg, hip",False,,
201620713, Employee Injured When Struck By Yarding Cables ,2001-04-20 00:00:00,"face, leg",False,,
201186962, Elevator Mechanic Gets Hand Caught  Crushed In Hoistway ,2013-03-23 00:00:00,finger,False,,
200645216, Two Employees Killed In Fall From Basket Attached To Crane ,2011-12-11 00:00:00,,True,,
201165057, Employee Burned In Arc Blast After Drilling Into Energized L ,2003-06-18 00:00:00,"arm, face",False,,
201091238, Employee Injured In Fall From Elevation ,1997-10-04 00:00:00,,False,,
170579189, Electric Shock ,,,False,,
758409, Employee Dies After Falling Off A Sipin Gusset Beam ,1989-01-09 00:00:00,,True,,
767111, Electric Shock ,,,False,,
14393607, Electric Shock ,,,False,,
201079118, Employee Falls From Stepladder  Fractures Arm ,2013-01-26 00:00:00,"arm, leg",False,,
201078664, Cable Field Technician Breaks Ankle In Fall From Ladder ,2012-10-18 00:00:00,ankle,False,,
202509295, Employee Breaks Heel In Fall From Cable Pole ,2012-07-07 00:00:00,heel,False,,
202542262, Employee Is Injured In Trip On Stage ,2010-11-15 00:00:00,hip,False,,
201509700, Employee Falls From Ladder And Suffers Minor Injuries ,2010-03-02 00:00:00,"leg, ankle",False,,
201773462, Employee Is Killed In Fall From Ladder ,2009-09-18 00:00:00,,True,,
200824175, Technician Is Injured In Fall From Ladder ,2009-06-08 00:00:00,,False,,
202540704, Cable Technician Sustains Fractures In Fall From Ladder ,2009-05-09 00:00:00,elbow,False,,
200631984, Electric Shock ,,,False,,
201613858, Employee Suffers Head Injury In Fall From Ladder ,2008-05-14 00:00:00,head,False,,
